Product StockKeepingUnit,Price (01s68000002d6IvAAI) EUR,Price (01s68000002d6IvAAI) RON,IsActive
5200874769,,33.43,true
5200874770,,40.38,true
5200874771,,40.38,true
5200874772,,40.38,true
5200874773,,77.25,true
5200874774,,40.38,true
5200874775,,77.25,true
5200874776,,43.73,true
5200877335,12.13,60.22,true
5200877533,13.2,65.54,true
5200878491,,1113,true
5200878493,,896,true
5200880407,10.11,50.19,true
5200880457,,65.46,true
5200881063,,68.08,true
5200884794,,187.04,true
5200884795,,187.04,true
5200884796,,316.87,true
5200884797,,266.46,true
5200884798,,213.8,true
5200884799,,198.23,true
5200884800,,191.55,true
5200884801,,316.87,true
5200884802,,266.46,true
5200884803,,213.8,true
5200884804,,198.23,true
5200884805,,191.55,true
5200884806,,316.87,true
5200884807,,266.46,true
5200884808,,213.8,true
5200884809,,198.23,true
5200884810,,191.55,true
5200884811,,316.87,true
5200884812,,266.46,true
5200884813,,213.8,true
5200884814,,198.23,true
5200884815,,191.55,true
5200884816,,316.87,true
5200884817,,266.46,true
5200884818,,213.8,true
5200884819,,198.23,true
5200884820,,191.55,true
5200884821,,316.87,true
5200884822,,266.46,true
5200884823,,213.8,true
5200884824,,198.23,true
5200884825,,191.55,true
5200884826,,316.87,true
5200884827,,266.46,true
5200884828,,213.8,true
5200884829,,198.23,true
5200884830,,191.55,true
5200884831,,316.87,true
5200884832,,266.46,true
5200884833,,213.8,true
5200884834,,198.23,true
5200884835,,191.55,true
5200884836,,187.04,true
5200884837,,316.87,true
5200884838,,266.46,true
5200884839,,213.8,true
5200884840,,198.23,true
5200884841,,191.55,true
5200884842,,316.87,true
5200884843,,266.46,true
5200884844,,213.8,true
5200884845,,198.23,true
5200884846,,191.55,true
5200884847,,316.87,true
5200884848,,266.46,true
5200884849,,213.8,true
5200884850,,198.23,true
5200884851,,191.55,true
5200884852,,316.87,true
5200884853,,266.46,true
5200884854,,213.8,true
5200884855,,198.23,true
5200884856,,191.55,true
5200884857,,187.04,true
5200884858,,316.87,true
5200884859,,266.46,true
5200884860,,213.8,true
5200884861,,198.23,true
5200884862,,191.55,true
5200884863,,316.87,true
5200884864,,266.46,true
5200884865,,213.8,true
5200884866,,198.23,true
5200884867,,191.55,true
5200884868,,316.87,true
5200884869,,266.46,true
5200884870,,213.8,true
5200884871,,198.23,true
5200884872,,191.55,true
5200884873,,316.87,true
5200884874,,266.46,true
5200884875,,213.8,true
5200884876,,198.23,true
5200884877,,191.55,true
5200884878,,316.87,true
5200884879,,266.46,true
5200884880,,213.8,true
5200884881,,198.23,true
5200884882,,191.55,true
5200884883,,266.46,true
5200884884,,213.8,true
5200884885,,198.23,true
5200884886,,191.55,true
5200884887,,316.87,true
5200884888,,266.46,true
5200884889,,213.8,true
5200884890,,198.23,true
5200884891,,191.55,true
5200884892,,316.87,true
5200884893,,266.46,true
5200884894,,213.8,true
5200884895,,198.23,true
5200884896,,191.55,true
5200884897,,316.87,true
5200884898,,266.46,true
5200884899,,213.8,true
5200884900,,198.23,true
5200884901,,191.55,true
5200884902,,316.87,true
5200884903,,266.46,true
5200884904,,213.8,true
5200884905,,198.23,true
5200884906,,191.55,true
5200884907,,187.04,true
5200884908,,316.87,true
5200884909,,266.46,true
5200884910,,213.8,true
5200884911,,198.23,true
5200884912,,191.55,true
5200884913,,316.87,true
5200884914,,266.46,true
5200884915,,213.8,true
5200884916,,198.23,true
5200884917,,191.55,true
5200884918,,316.87,true
5200884919,,266.46,true
5200884920,,213.8,true
5200884921,,198.23,true
5200884922,,191.55,true
5200884923,,316.87,true
5200884924,,266.46,true
5200884925,,213.8,true
5200884926,,198.23,true
5200884927,,191.55,true
5200884928,,316.87,true
5200884929,,266.46,true
5200884930,,213.8,true
5200884931,,198.23,true
5200884932,,191.55,true
5200884933,,316.87,true
5200884934,,266.46,true
5200884935,,213.8,true
5200884936,,198.23,true
5200884937,,191.55,true
5200884938,,316.87,true
5200884939,,266.46,true
5200884940,,213.8,true
5200884941,,198.23,true
5200884942,,191.55,true
5200884943,,316.87,true
5200884944,,266.46,true
5200884945,,213.8,true
5200884946,,198.23,true
5200884947,,191.55,true
5200884948,,187.04,true
5200884949,,316.87,true
5200884950,,266.46,true
5200884951,,213.8,true
5200884952,,198.23,true
5200884953,,191.55,true
5200884954,,316.87,true
5200884955,,266.46,true
5200884956,,213.8,true
5200884957,,198.23,true
5200884958,,191.55,true
5200884959,,316.87,true
5200884960,,266.46,true
5200884961,,213.8,true
5200884962,,198.23,true
5200884963,,191.55,true
5200884964,,316.87,true
5200884965,,266.46,true
5200884966,,213.8,true
5200884967,,198.23,true
5200884968,,191.55,true
5200884969,,316.87,true
5200884970,,266.46,true
5200884971,,213.8,true
5200884972,,198.23,true
5200884973,,191.55,true
5200884974,,316.87,true
5200884975,,266.46,true
5200884976,,213.8,true
5200884977,,198.23,true
5200884978,,191.55,true
5200884979,,316.87,true
5200884980,,266.46,true
5200884981,,213.8,true
5200884982,,198.23,true
5200884983,,191.55,true
5200884984,,316.87,true
5200884985,,266.46,true
5200884986,,213.8,true
5200884987,,198.23,true
5200884988,,191.55,true
5200884989,,316.87,true
5200884990,,266.46,true
5200884991,,213.8,true
5200884992,,198.23,true
5200884993,,191.55,true
5200884994,,316.87,true
5200884995,,266.46,true
5200884996,,213.8,true
5200884997,,198.23,true
5200884998,,191.55,true
5200884999,,316.87,true
5200885000,,266.46,true
5200885001,,213.8,true
5200885002,,198.23,true
5200885003,,191.55,true
5200885004,,316.87,true
5200885005,,266.46,true
5200885006,,213.8,true
5200885007,,198.23,true
5200885008,,191.55,true
5200885009,,187.04,true
5200885010,,316.87,true
5200885011,,266.46,true
5200885012,,213.8,true
5200885013,,198.23,true
5200885014,,191.55,true
5200885015,,316.87,true
5200885016,,266.46,true
5200885017,,213.8,true
5200885018,,198.23,true
5200885019,,191.55,true
5200885020,,316.87,true
5200885021,,266.46,true
5200885022,,213.8,true
5200885023,,198.23,true
5200885024,,191.55,true
5200885025,,316.87,true
5200885026,,266.46,true
5200885027,,213.8,true
5200885028,,198.23,true
5200885029,,191.55,true
5200885030,,316.87,true
5200885031,,266.46,true
5200885032,,213.8,true
5200885033,,198.23,true
5200885034,,191.55,true
5200885035,,187.04,true
5200885036,,316.87,true
5200885037,,266.46,true
5200885038,,213.8,true
5200885039,,198.23,true
5200885040,,191.55,true
5200885041,,316.87,true
5200885042,,266.46,true
5200885043,,213.8,true
5200885044,,198.23,true
5200885045,,191.55,true
5200885046,,316.87,true
5200885047,,266.46,true
5200885048,,213.8,true
5200885049,,198.23,true
5200885050,,191.55,true
5200885051,,316.87,true
5200885052,,266.46,true
5200885053,,213.8,true
5200885054,,198.23,true
5200885055,,191.55,true
5200885056,,316.87,true
5200885057,,266.46,true
5200885058,,213.8,true
5200885059,,198.23,true
5200885060,,191.55,true
5200885061,,316.87,true
5200885062,,266.46,true
5200885063,,213.8,true
5200885064,,198.23,true
5200885065,,191.55,true
5200885066,,316.87,true
5200885067,,266.46,true
5200885068,,213.8,true
5200885069,,198.23,true
5200885070,,191.55,true
5200885071,,316.87,true
5200885072,,266.46,true
5200885073,,213.8,true
5200885074,,198.23,true
5200885075,,191.55,true
5200885076,,187.04,true
5200885077,,316.87,true
5200885078,,266.46,true
5200885079,,213.8,true
5200885080,,198.23,true
5200885081,,191.55,true
5200885082,,316.87,true
5200885083,,266.46,true
5200885084,,213.8,true
5200885085,,198.23,true
5200885086,,191.55,true
5200885087,,316.87,true
5200885088,,266.46,true
5200885089,,213.8,true
5200885090,,198.23,true
5200885091,,191.55,true
5200885092,,316.87,true
5200885093,,266.46,true
5200885094,,213.8,true
5200885095,,198.23,true
5200885096,,191.55,true
5200885097,,316.87,true
5200885098,,266.46,true
5200885099,,213.8,true
5200885100,,198.23,true
5200885101,,191.55,true
5200885102,,187.04,true
5200885103,,187.04,true
5200885104,,316.87,true
5200885105,,266.46,true
5200885106,,213.8,true
5200885107,,198.23,true
5200885108,,191.55,true
5200885109,,316.87,true
5200885110,,266.46,true
5200885111,,213.8,true
5200885112,,198.23,true
5200885113,,191.55,true
5200885114,,316.87,true
5200885115,,266.46,true
5200885116,,213.8,true
5200885117,,198.23,true
5200885118,,191.55,true
5200885119,,316.87,true
5200885120,,266.46,true
5200885121,,213.8,true
5200885122,,198.23,true
5200885123,,191.55,true
5200885124,,316.87,true
5200885125,,266.46,true
5200885126,,213.8,true
5200885127,,198.23,true
5200885128,,191.55,true
5200885129,,316.87,true
5200885130,,266.46,true
5200885131,,213.8,true
5200885132,,198.23,true
5200885133,,191.55,true
5200885134,,316.87,true
5200885135,,266.46,true
5200885136,,213.8,true
5200885137,,198.23,true
5200885138,,191.55,true
5200885139,,316.87,true
5200885140,,266.46,true
5200885141,,213.8,true
5200885142,,198.23,true
5200885143,,191.55,true
5200885144,,187.04,true
5200885145,,316.87,true
5200885146,,266.46,true
5200885147,,213.8,true
5200885148,,198.23,true
5200885149,,191.55,true
5200885150,,316.87,true
5200885151,,266.46,true
5200885152,,213.8,true
5200885153,,198.23,true
5200885154,,191.55,true
5200885155,,316.87,true
5200885156,,266.46,true
5200885157,,213.8,true
5200885158,,198.23,true
5200885159,,191.55,true
5200885160,,316.87,true
5200885161,,266.46,true
5200885162,,213.8,true
5200885163,,198.23,true
5200885164,,191.55,true
5200885165,,187.04,true
5200885166,,316.87,true
5200885167,,266.46,true
5200885168,,213.8,true
5200885169,,198.23,true
5200885170,,191.55,true
5200885171,,316.87,true
5200885172,,266.46,true
5200885173,,213.8,true
5200885174,,198.23,true
5200885175,,191.55,true
5200885176,,316.87,true
5200885177,,266.46,true
5200885178,,213.8,true
5200885179,,198.23,true
5200885180,,191.55,true
5200885181,,316.87,true
5200885182,,266.46,true
5200885183,,213.8,true
5200885184,,198.23,true
5200885185,,191.55,true
5200885186,,316.87,true
5200885187,,266.46,true
5200885188,,213.8,true
5200885189,,198.23,true
5200885190,,191.55,true
5200885191,,266.46,true
5200885192,,213.8,true
5200885193,,198.23,true
5200885194,,191.55,true
5200885195,,316.87,true
5200885196,,266.46,true
5200885197,,213.8,true
5200885198,,198.23,true
5200885199,,191.55,true
5200885200,,316.87,true
5200885201,,266.46,true
5200885202,,213.8,true
5200885203,,198.23,true
5200885204,,191.55,true
5200885205,,316.87,true
5200885206,,266.46,true
5200885207,,213.8,true
5200885208,,198.23,true
5200885209,,191.55,true
5200885210,,316.87,true
5200885211,,266.46,true
5200885212,,213.8,true
5200885213,,198.23,true
5200885214,,191.55,true
5200885215,,187.04,true
5200885216,,316.87,true
5200885217,,266.46,true
5200885218,,213.8,true
5200885219,,198.23,true
5200885220,,191.55,true
5200885221,,316.87,true
5200885222,,266.46,true
5200885223,,213.8,true
5200885224,,198.23,true
5200885225,,191.55,true
5200885226,,316.87,true
5200885227,,266.46,true
5200885228,,213.8,true
5200885229,,198.23,true
5200885230,,191.55,true
5200885231,,316.87,true
5200885232,,266.46,true
5200885233,,213.8,true
5200885234,,198.23,true
5200885235,,191.55,true
5200885236,,316.87,true
5200885237,,266.46,true
5200885238,,213.8,true
5200885239,,198.23,true
5200885240,,191.55,true
5200885241,,316.87,true
5200885242,,266.46,true
5200885243,,213.8,true
5200885244,,198.23,true
5200885245,,191.55,true
5200885246,,316.87,true
5200885247,,266.46,true
5200885248,,213.8,true
5200885249,,198.23,true
5200885250,,191.55,true
5200885251,,316.87,true
5200885252,,266.46,true
5200885253,,213.8,true
5200885254,,198.23,true
5200885255,,191.55,true
5200885256,,187.04,true
5200885257,,316.87,true
5200885258,,266.46,true
5200885259,,213.8,true
5200885260,,198.23,true
5200885261,,191.55,true
5200885262,,316.87,true
5200885263,,266.46,true
5200885264,,213.8,true
5200885265,,198.23,true
5200885266,,191.55,true
5200885267,,316.87,true
5200885268,,266.46,true
5200885269,,213.8,true
5200885270,,198.23,true
5200885271,,191.55,true
5200885272,,316.87,true
5200885273,,266.46,true
5200885274,,213.8,true
5200885275,,198.23,true
5200885276,,191.55,true
5200885277,,316.87,true
5200885278,,266.46,true
5200885279,,213.8,true
5200885280,,198.23,true
5200885281,,191.55,true
5200885282,,316.87,true
5200885283,,266.46,true
5200885284,,213.8,true
5200885285,,198.23,true
5200885286,,191.55,true
5200885287,,316.87,true
5200885288,,266.46,true
5200885289,,213.8,true
5200885290,,198.23,true
5200885291,,191.55,true
5200885292,,316.87,true
5200885293,,266.46,true
5200885294,,213.8,true
5200885295,,198.23,true
5200885296,,191.55,true
5200885297,,316.87,true
5200885298,,266.46,true
5200885299,,213.8,true
5200885300,,198.23,true
5200885301,,191.55,true
5200885302,,316.87,true
5200885303,,266.46,true
5200885304,,213.8,true
5200885305,,198.23,true
5200885306,,191.55,true
5200885307,,316.87,true
5200885308,,266.46,true
5200885309,,213.8,true
5200885310,,198.23,true
5200885311,,191.55,true
5200885312,,316.87,true
5200885313,,266.46,true
5200885314,,213.8,true
5200885315,,198.23,true
5200885316,,191.55,true
5200885317,,187.04,true
5200885318,,316.87,true
5200885319,,266.46,true
5200885320,,213.8,true
5200885321,,198.23,true
5200885322,,191.55,true
5200885323,,316.87,true
5200885324,,266.46,true
5200885325,,213.8,true
5200885326,,198.23,true
5200885327,,191.55,true
5200885328,,316.87,true
5200885329,,266.46,true
5200885330,,213.8,true
5200885331,,198.23,true
5200885332,,191.55,true
5200885333,,316.87,true
5200885334,,266.46,true
5200885335,,213.8,true
5200885336,,198.23,true
5200885337,,191.55,true
5200885338,,316.87,true
5200885339,,266.46,true
5200885340,,213.8,true
5200885341,,198.23,true
5200885342,,191.55,true
5200885343,,187.04,true
5200885344,,316.87,true
5200885345,,266.46,true
5200885346,,213.8,true
5200885347,,198.23,true
5200885348,,191.55,true
5200885349,,316.87,true
5200885350,,266.46,true
5200885351,,213.8,true
5200885352,,198.23,true
5200885353,,191.55,true
5200885354,,316.87,true
5200885355,,266.46,true
5200885356,,213.8,true
5200885357,,198.23,true
5200885358,,191.55,true
5200885359,,316.87,true
5200885360,,266.46,true
5200885361,,213.8,true
5200885362,,198.23,true
5200885363,,191.55,true
5200885364,,316.87,true
5200885365,,266.46,true
5200885366,,213.8,true
5200885367,,198.23,true
5200885368,,191.55,true
5200885369,,316.87,true
5200885370,,266.46,true
5200885371,,213.8,true
5200885372,,198.23,true
5200885373,,191.55,true
5200885374,,316.87,true
5200885375,,266.46,true
5200885376,,213.8,true
5200885377,,198.23,true
5200885378,,191.55,true
5200885379,,316.87,true
5200885380,,266.46,true
5200885381,,213.8,true
5200885382,,198.23,true
5200885383,,191.55,true
5200885384,,187.04,true
5200885385,,316.87,true
5200885386,,266.46,true
5200885387,,213.8,true
5200885388,,198.23,true
5200885389,,191.55,true
5200885390,,316.87,true
5200885391,,266.46,true
5200885392,,213.8,true
5200885393,,198.23,true
5200885394,,191.55,true
5200885395,,316.87,true
5200885396,,266.46,true
5200885397,,213.8,true
5200885398,,198.23,true
5200885399,,191.55,true
5200885400,,316.87,true
5200885401,,266.46,true
5200885402,,213.8,true
5200885403,,198.23,true
5200885404,,191.55,true
5200885405,,316.87,true
5200885406,,266.46,true
5200885407,,213.8,true
5200885408,,198.23,true
5200885409,,191.55,true
5200885410,,187.04,true
5200885411,,187.04,true
5200885412,,316.87,true
5200885413,,266.46,true
5200885414,,213.8,true
5200885415,,198.23,true
5200885416,,191.55,true
5200885417,,316.87,true
5200885418,,266.46,true
5200885419,,213.8,true
5200885420,,198.23,true
5200885421,,191.55,true
5200885422,,316.87,true
5200885423,,266.46,true
5200885424,,213.8,true
5200885425,,198.23,true
5200885426,,191.55,true
5200885427,,316.87,true
5200885428,,266.46,true
5200885429,,213.8,true
5200885430,,198.23,true
5200885431,,191.55,true
5200885432,,316.87,true
5200885433,,266.46,true
5200885434,,213.8,true
5200885435,,198.23,true
5200885436,,191.55,true
5200885437,,316.87,true
5200885438,,266.46,true
5200885439,,213.8,true
5200885440,,198.23,true
5200885441,,191.55,true
5200885442,,316.87,true
5200885443,,266.46,true
5200885444,,213.8,true
5200885445,,198.23,true
5200885446,,191.55,true
5200885447,,316.87,true
5200885448,,266.46,true
5200885449,,213.8,true
5200885450,,198.23,true
5200885451,,191.55,true
5200885452,,187.04,true
5200885453,,316.87,true
5200885454,,266.46,true
5200885455,,213.8,true
5200885456,,198.23,true
5200885457,,191.55,true
5200885458,,316.87,true
5200885459,,266.46,true
5200885460,,213.8,true
5200885461,,198.23,true
5200885462,,191.55,true
5200885463,,316.87,true
5200885464,,266.46,true
5200885465,,213.8,true
5200885466,,198.23,true
5200885467,,191.55,true
5200885468,,316.87,true
5200885469,,266.46,true
5200885470,,213.8,true
5200885471,,198.23,true
5200885472,,191.55,true
5200885473,,187.04,true
5200885474,,316.87,true
5200885475,,266.46,true
5200885476,,213.8,true
5200885477,,198.23,true
5200885478,,191.55,true
5200885479,,316.87,true
5200885480,,266.46,true
5200885481,,213.8,true
5200885482,,198.23,true
5200885483,,191.55,true
5200885484,,316.87,true
5200885485,,266.46,true
5200885486,,213.8,true
5200885487,,198.23,true
5200885488,,191.55,true
5200885489,,316.87,true
5200885490,,266.46,true
5200885491,,213.8,true
5200885492,,198.23,true
5200885493,,191.55,true
5200885494,,316.87,true
5200885495,,266.46,true
5200885496,,213.8,true
5200885497,,198.23,true
5200885498,,191.55,true
5200885499,,266.46,true
5200885500,,213.8,true
5200885501,,198.23,true
5200885502,,191.55,true
5200885503,,316.87,true
5200885504,,266.46,true
5200885505,,213.8,true
5200885506,,198.23,true
5200885507,,191.55,true
5200885508,,316.87,true
5200885509,,266.46,true
5200885510,,213.8,true
5200885511,,198.23,true
5200885512,,191.55,true
5200885513,,316.87,true
5200885514,,266.46,true
5200885515,,213.8,true
