Product StockKeepingUnit,Price (01s68000002QhvuAAC) RON,Price (01s68000002QhvuAAC) EUR,IsActive
5200886084,215.29,,true
5200886085,232.88,,true
5200886086,222.83,,true
5200886087,222.83,,true
5200886088,223.18,,true
5200886350,215.29,,true
5200886351,223.18,,true
5200886352,222.83,,true
5200886353,223.18,,true
5200886354,232.88,,true
5200886355,222.83,,true
5200886356,222.83,,true
5200886357,215.29,,true
5200886358,232.88,,true
5200886359,222.83,,true
5200886360,222.83,,true
5200886361,223.18,,true
5200886362,222.83,,true
5200886363,223.18,,true
5200886364,223.18,,true
5200886365,223.18,,true
5200886366,223.18,,true
5200886367,215.29,,true
5200886368,222.83,,true
5200886369,215.29,,true
5200886370,222.83,,true
5200886371,223.18,,true
5200886372,215.29,,true
5200886373,215.29,,true
5200886374,223.18,,true
5200886375,222.83,,true
5200886376,209.94,,true
5200886377,223.18,,true
5200886378,223.18,,true
5200886804,286.9,,true
5200886805,254.2,,true
5200886806,225.28,,true
5200886807,217.86,,true
5200886808,212.12,,true
5200886809,286.9,,true
5200886810,254.2,,true
5200886811,225.28,,true
5200886812,217.86,,true
5200886813,212.12,,true
5200886814,286.9,,true
5200886815,254.2,,true
5200886816,225.28,,true
5200886817,217.86,,true
5200886818,212.12,,true
5200886819,208.32,,true
5200886820,286.9,,true
5200886821,254.2,,true
5200886822,225.28,,true
5200886823,217.86,,true
5200886824,212.12,,true
5200886825,286.9,,true
5200886826,254.2,,true
5200886827,225.28,,true
5200886828,217.86,,true
5200886829,212.12,,true
5200886830,286.9,,true
5200886831,254.2,,true
5200886379,215.29,,true
5200886380,215.29,,true
5200886381,232.88,,true
5200886382,222.83,,true
5200886383,223.18,,true
5200886384,232.88,,true
5200886385,215.29,,true
5200886386,223.18,,true
5200886387,232.88,,true
5200886388,209.94,,true
5200886389,215.29,,true
5200886390,232.88,,true
5200886391,232.88,,true
5200886392,232.88,,true
5200886393,215.29,,true
5200886394,222.83,,true
5200886395,222.83,,true
5200886396,232.88,,true
5200886397,232.88,,true
5200886398,232.88,,true
5200886399,215.29,,true
5200886400,215.29,,true
5200886401,223.18,,true
5200886402,222.83,,true
5200886403,232.88,,true
5200886404,232.88,,true
5200886405,232.88,,true
5200886406,215.29,,true
5200886407,222.83,,true
5200886408,222.83,,true
5200886409,223.18,,true
5200886410,232.88,,true
5200886411,223.18,,true
5200886412,232.88,,true
5200886413,222.83,,true
5200886414,222.83,,true
5200886415,215.29,,true
5200886416,215.29,,true
5200886417,222.83,,true
5200886418,223.18,,true
5200886419,215.29,,true
5200886420,232.88,,true
5200886421,209.94,,true
5200886422,215.29,,true
5200886423,215.29,,true
5200886424,232.88,,true
5200886425,222.83,,true
5200886426,215.29,,true
5200886427,222.83,,true
5200886428,222.83,,true
5200886429,222.83,,true
5200886430,232.88,,true
5200886431,232.88,,true
5200886432,223.18,,true
5200886433,223.18,,true
5200886434,232.88,,true
5200886435,215.29,,true
5200886436,215.29,,true
5200886437,215.29,,true
5200886438,222.83,,true
5200886439,222.83,,true
5200886440,222.83,,true
5200886441,215.29,,true
5200886442,232.88,,true
5200886443,223.18,,true
5200886444,232.88,,true
5200886445,215.29,,true
5200886446,232.88,,true
5200886447,209.94,,true
5200886448,215.29,,true
5200886449,232.88,,true
5200886450,222.83,,true
5200886451,223.18,,true
5200886452,232.88,,true
5200886453,215.29,,true
5200886454,232.88,,true
5200886455,232.88,,true
5200886456,209.94,,true
5200886457,223.18,,true
5200886458,232.88,,true
5200886459,215.29,,true
5200886460,215.29,,true
5200886461,232.88,,true
5200886462,222.83,,true
5200886463,215.29,,true
5200886464,222.83,,true
5200886465,232.88,,true
5200886466,232.88,,true
5200886467,222.83,,true
5200886468,215.29,,true
5200886469,223.18,,true
5200886470,223.18,,true
5200886471,215.29,,true
5200886472,232.88,,true
5200886473,223.18,,true
5200886474,222.83,,true
5200886475,222.83,,true
5200886476,223.18,,true
5200886477,232.88,,true
5200886478,223.18,,true
5200886479,215.29,,true
5200886480,215.29,,true
5200886481,222.83,,true
5200886482,215.29,,true
5200886483,222.83,,true
5200886484,223.18,,true
5200886485,222.83,,true
5200886486,232.88,,true
5200886487,223.18,,true
5200886488,232.88,,true
5200886489,215.29,,true
5200886490,223.18,,true
5200886491,223.18,,true
5200886492,215.29,,true
5200886493,222.83,,true
5200886494,223.18,,true
5200932663,216.37,,true
5200932664,208.32,,true
5200932665,208.32,,true
5200932666,238,,true
5200932667,208.32,,true
5200932668,216.37,,true
5200932669,216.37,,true
5200932670,216.37,,true
5200932671,238,,true
5200932672,271.33,,true
5200932673,208.32,,true
5200932674,208.32,,true
5200932675,208.32,,true
5200932676,208.32,,true
5200932677,208.32,,true
5200932678,208.32,,true
5200932679,208.32,,true
5200932680,208.32,,true
5200932681,208.32,,true
5200932682,238,,true
5200932683,208.32,,true
5200932684,216.37,,true
5200932685,208.32,,true
5200932686,208.32,,true
5200932687,208.32,,true
5200932688,208.32,,true
5200932689,216.37,,true
5200932690,238,,true
5200932999,208.32,,true
5200933000,208.32,,true
5200933001,208.32,,true
5200933002,208.32,,true
5200933003,208.32,,true
5200933004,208.32,,true
5200933005,216.37,,true
5200933006,208.32,,true
5200933007,208.32,,true
5200933008,216.37,,true
5200933009,208.32,,true
5200933010,208.32,,true
5200933011,238,,true
5200933012,208.32,,true
5200933013,216.37,,true
5200933014,216.37,,true
5200933015,216.37,,true
5200933016,238,,true
5200933017,271.33,,true
5200933018,194.75,,true
5200933019,194.75,,true
5200933020,194.75,,true
5200933021,194.75,,true
5200933022,194.75,,true
5200933023,194.75,,true
5200933024,194.75,,true
5200933025,194.75,,true
5200933026,194.75,,true
5200933027,255.3,,true
5200933572,238,,true
5200933573,208.32,,true
5200933574,208.32,,true
5200933575,208.32,,true
5200933576,208.32,,true
5200933577,208.32,,true
5200933578,208.32,,true
5200933579,208.32,,true
5200933580,208.32,,true
5200933581,208.32,,true
5200933582,208.32,,true
5200933583,208.32,,true
5200933584,216.37,,true
5200933585,208.32,,true
5200933586,216.37,,true
5200933587,238,,true
5200933588,208.32,,true
5200933589,216.37,,true
5200933590,216.37,,true
5200933591,208.32,,true
5200933592,208.32,,true
5200933593,216.37,,true
5200933594,208.32,,true
5200933595,208.32,,true
5200933596,238,,true
5200933597,208.32,,true
5200933598,238,,true
5200933599,271.33,,true
5200929125,444.35,,true
5200929134,16.83,3.39,true
5200929136,20.7,4.17,true
5200929138,23.49,4.73,true
5200929173,561.81,,true
5200929181,580.84,,true
5200929187,320.16,,true
5200929281,215.29,,true
5200929338,493.45,,true
5200929339,507.64,,true
5200929366,519,,true
5200929539,174.88,,true
5200929540,75,,true
5200929541,227.52,,true
5200929542,182.26,,true
5200929543,146.24,,true
5200929544,135.59,,true
5200929545,131.02,,true
5200929546,127.93,,true
5200929662,208.32,,true
5200929664,217.86,,true
5200929709,105.81,21.31,true
5200929710,130.83,26.35,true
5200929711,160.5,32.33,true
5200932691,208.32,,true
5200932692,216.37,,true
5200932693,238,,true
5200932694,320.16,,true
5200932695,320.16,,true
5200932696,320.16,,true
5200932697,208.32,,true
5200932698,208.32,,true
5200932699,208.32,,true
5200932700,208.32,,true
5200932701,208.32,,true
5200932702,208.32,,true
5200932703,208.32,,true
5200932704,216.37,,true
5200932705,238,,true
5200932706,208.32,,true
5200932707,208.32,,true
5200932708,238,,true
5200932709,208.32,,true
5200932710,216.37,,true
5200932711,320.16,,true
5200932712,208.32,,true
5200932713,208.32,,true
5200932714,238,,true
5200932715,208.32,,true
5200932716,208.32,,true
5200932717,216.37,,true
5200932718,208.32,,true
5200933028,194.75,,true
5200933029,210.19,,true
5200933030,194.75,,true
5200933031,194.75,,true
5200933032,194.75,,true
5200933033,194.75,,true
5200933034,210.19,,true
5200933035,255.3,,true
5200933036,194.75,,true
5200933037,210.19,,true
5200933038,255.3,,true
5200933039,291.16,,true
5200933040,291.16,,true
5200933041,291.16,,true
5200933042,194.75,,true
5200933043,194.75,,true
5200933044,194.75,,true
5200933045,194.75,,true
5200933046,194.75,,true
5200933047,194.75,,true
5200933048,194.75,,true
5200933049,210.19,,true
5200933050,255.3,,true
5200933051,194.75,,true
5200933052,194.75,,true
5200933053,255.3,,true
5200933054,194.75,,true
5200933055,210.19,,true
5200933056,291.16,,true
5200933600,208.32,,true
5200933601,216.37,,true
5200933602,320.16,,true
5200933603,238,,true
5200933604,384.19,,true
5200933605,320.16,,true
5200933606,238,,true
5200933607,238,,true
5200933608,320.16,,true
5200933609,271.33,,true
5200933610,320.16,,true
5200933611,320.16,,true
5200933612,208.32,,true
5200933613,208.32,,true
5200933614,216.37,,true
5200933615,208.32,,true
5200933616,208.32,,true
5200933617,216.37,,true
5200933618,208.32,,true
5200933619,216.37,,true
5200933620,238,,true
5200933621,208.32,,true
5200933622,216.37,,true
5200933623,238,,true
5200933624,208.32,,true
5200933625,216.37,,true
5200933626,238,,true
5200933627,208.32,,true
5200929713,128.33,25.85,true
5200929714,154.79,31.18,true
5200929715,119.53,24.08,true
5200929823,507.64,,true
5200929824,519,,true
5200929854,363.77,,true
5200929890,507.64,,true
5200929907,493.19,,true
5200930025,39.23,,true
5200930026,33.11,,true
5200930151,208.32,,true
5200930169,363.77,,true
5200930170,228.15,,true
5200930171,134.67,,true
5200930193,363.77,,true
5200930240,139.59,28.12,true
5200930241,22.87,4.61,true
5200930440,682.73,,true
5200930442,437.39,,true
5200930491,212.41,,true
5200930559,363.77,,true
5200930618,519,,true
5200931058,47.22,9.51,true
5200933057,194.75,,true
5200933058,194.75,,true
5200933059,255.3,,true
5200933060,194.75,,true
5200933061,194.75,,true
5200933062,210.19,,true
5200933063,194.75,,true
5200933064,194.75,,true
5200933065,255.3,,true
5200933066,194.75,,true
5200933067,194.75,,true
5200933068,291.16,,true
5200933069,194.75,,true
5200933070,194.75,,true
5200933071,210.19,,true
5200933072,194.75,,true
5200933073,210.19,,true
5200933074,269.86,,true
5200933075,194.75,,true
5200933076,210.19,,true
5200933077,291.16,,true
5200933078,291.16,,true
5200933079,291.16,,true
5200933080,291.16,,true
5200933081,291.16,,true
5200933082,291.16,,true
5200933083,291.16,,true
5200933084,269.86,,true
5200933085,309.74,,true
5200933173,210.19,,true
5200933174,194.75,,true
5200933175,194.75,,true
5200933176,194.75,,true
5200933177,210.19,,true
5200933178,194.75,,true
5200933179,194.75,,true
5200933180,194.75,,true
5200933181,194.75,,true
5200933182,194.75,,true
5200933183,194.75,,true
5200933184,194.75,,true
5200933185,194.75,,true
5200933186,194.75,,true
5200933187,194.75,,true
5200933188,210.19,,true
5200933189,194.75,,true
5200933190,255.3,,true
5200933191,291.16,,true
5200933192,255.3,,true
5200933193,291.16,,true
5200933194,309.74,,true
5200933195,194.75,,true
5200933196,194.75,,true
5200933197,194.75,,true
5200933198,194.75,,true
5200933199,194.75,,true
5200933200,210.19,,true
5200933201,194.75,,true
5200933628,216.37,,true
5200933629,271.33,,true
5200933630,238,,true
5200933631,320.16,,true
5200933632,320.16,,true
5200933633,208.32,,true
5200933634,384.19,,true
5200933635,320.16,,true
5200933636,208.32,,true
5200933637,208.32,,true
5200933638,208.32,,true
5200933639,208.32,,true
5200933640,208.32,,true
5200933641,208.32,,true
5200933642,208.32,,true
5200933643,208.32,,true
5200933644,320.16,,true
5200933645,208.32,,true
5200933646,208.32,,true
5200933647,208.32,,true
5200933648,208.32,,true
5200933649,208.32,,true
5200933650,238,,true
5200933651,208.32,,true
5200933652,208.32,,true
5200933653,208.32,,true
5200933654,208.32,,true
5200933655,208.32,,true
5200931060,151.5,30.51,true
5200931131,81.71,,true
5200931371,16.16,3.25,true
5200931372,19.91,4.01,true
5200931373,18.59,3.74,true
5200931374,22.87,4.61,true
5200931375,37.53,7.56,true
5200931426,44.3,,true
5200931428,35.78,,true
5200931431,29.2,,true
5200931561,514.75,103.68,true
5200931755,559.04,112.6,true
5200931758,578.48,116.52,true
5200931865,493.19,,true
5200931895,56.48,11.38,true
5200931919,28.78,5.8,true
5200932036,137.92,,true
5200932079,45.24,,true
5200932245,209.94,,true
5200933086,309.74,,true
5200933087,194.75,,true
5200933088,194.75,,true
5200933089,255.3,,true
5200933090,194.75,,true
5200933091,194.75,,true
5200933092,194.75,,true
5200933093,194.75,,true
5200933094,269.86,,true
5200933095,255.3,,true
5200933096,210.19,,true
5200933097,194.75,,true
5200933098,291.16,,true
5200933099,194.75,,true
5200933100,210.19,,true
5200933101,291.16,,true
5200933102,194.75,,true
5200933103,255.3,,true
5200933104,291.16,,true
5200933105,194.75,,true
5200933106,194.75,,true
5200933107,309.74,,true
5200933108,194.75,,true
5200933109,194.75,,true
5200933110,291.16,,true
5200933111,194.75,,true
5200933112,210.19,,true
5200933113,291.16,,true
5200933114,194.75,,true
5200933202,194.75,,true
5200933203,210.19,,true
5200933204,194.75,,true
5200933205,194.75,,true
5200933206,194.75,,true
5200933207,194.75,,true
5200933208,194.75,,true
5200933209,255.3,,true
5200933210,194.75,,true
5200933211,194.75,,true
5200933212,291.16,,true
5200933213,194.75,,true
5200933214,194.75,,true
5200933215,210.19,,true
5200933216,194.75,,true
5200933217,194.75,,true
5200933218,210.19,,true
5200933219,194.75,,true
5200933220,194.75,,true
5200933221,210.19,,true
5200933222,194.75,,true
5200933223,194.75,,true
5200933224,210.19,,true
5200933225,210.19,,true
5200933226,210.19,,true
5200933227,255.3,,true
5200933228,194.75,,true
5200933229,194.75,,true
5200933230,194.75,,true
5200933656,216.37,,true
5200933657,208.32,,true
5200933658,216.37,,true
5200933659,216.37,,true
5200933660,216.37,,true
5200933661,238,,true
5200933662,320.16,,true
5200933663,208.32,,true
5200933664,208.32,,true
5200933665,208.32,,true
5200933666,208.32,,true
5200933667,208.32,,true
5200933668,208.32,,true
5200933669,208.32,,true
5200933670,208.32,,true
5200933671,208.32,,true
5200933672,208.32,,true
5200933673,208.32,,true
5200933674,208.32,,true
5200933675,208.32,,true
5200933676,208.32,,true
5200933677,208.32,,true
5200933678,208.32,,true
5200933679,208.32,,true
5200933680,208.32,,true
5200933681,208.32,,true
5200933682,208.32,,true
5200933683,208.32,,true
5200932271,54.3,,true
5200932325,208.32,,true
5200932326,208.32,,true
5200932330,208.32,,true
5200932331,208.32,,true
5200932332,208.32,,true
5200932333,208.32,,true
5200932334,208.32,,true
5200932335,208.32,,true
5200932336,208.32,,true
5200932337,238,,true
5200932338,208.32,,true
5200932339,216.37,,true
5200932340,208.32,,true
5200932341,208.32,,true
5200932342,208.32,,true
5200932343,208.32,,true
5200932344,216.37,,true
5200932345,238,,true
5200932346,208.32,,true
5200932347,216.37,,true
5200932348,238,,true
5200932349,320.16,,true
5200932350,320.16,,true
5200932351,320.16,,true
5200932352,208.32,,true
5200932353,208.32,,true
5200932354,208.32,,true
5200933115,194.75,,true
5200933116,255.3,,true
5200933117,194.75,,true
5200933118,194.75,,true
5200933119,194.75,,true
5200933120,210.19,,true
5200933121,194.75,,true
5200933122,210.19,,true
5200933123,194.75,,true
5200933124,194.75,,true
5200933125,194.75,,true
5200933126,194.75,,true
5200933127,194.75,,true
5200933128,210.19,,true
5200933129,194.75,,true
5200933130,194.75,,true
5200933131,194.75,,true
5200933132,194.75,,true
5200933133,194.75,,true
5200933134,194.75,,true
5200933135,194.75,,true
5200933136,194.75,,true
5200933137,210.19,,true
5200933138,194.75,,true
5200933139,210.19,,true
5200933140,255.3,,true
5200933141,194.75,,true
5200933142,194.75,,true
5200933143,255.3,,true
5200933231,194.75,,true
5200933232,194.75,,true
5200933233,194.75,,true
5200933234,194.75,,true
5200933235,194.75,,true
5200933236,194.75,,true
5200933237,194.75,,true
5200933238,194.75,,true
5200933239,210.19,,true
5200933240,194.75,,true
5200933241,210.19,,true
5200933242,255.3,,true
5200933243,194.75,,true
5200933244,210.19,,true
5200933245,210.19,,true
5200933246,194.75,,true
5200933247,194.75,,true
5200933248,210.19,,true
5200933249,194.75,,true
5200933250,194.75,,true
5200933251,255.3,,true
5200933252,194.75,,true
5200933253,255.3,,true
5200933254,269.86,,true
5200933255,194.75,,true
5200933256,210.19,,true
5200933257,291.16,,true
5200933258,255.3,,true
5200933259,309.74,,true
5200933684,208.32,,true
5200933685,208.32,,true
5200933686,208.32,,true
5200933687,208.32,,true
5200933688,208.32,,true
5200933689,208.32,,true
5200933690,208.32,,true
5200933691,208.32,,true
5200933692,208.32,,true
5200933693,208.32,,true
5200933694,208.32,,true
5200933695,216.37,,true
5200933696,208.32,,true
5200933697,208.32,,true
5200933698,216.37,,true
5200933699,208.32,,true
5200933700,208.32,,true
5200933701,238,,true
5200933702,208.32,,true
5200933703,216.37,,true
5200933704,216.37,,true
5200933705,216.37,,true
5200933706,238,,true
5200933707,271.33,,true
5200933708,208.32,,true
5200933709,208.32,,true
5200933710,208.32,,true
5200933711,208.32,,true
5200932355,208.32,,true
5200932356,208.32,,true
5200932357,208.32,,true
5200932358,208.32,,true
5200932359,216.37,,true
5200932360,238,,true
5200932361,208.32,,true
5200932362,208.32,,true
5200932363,238,,true
5200932364,208.32,,true
5200932365,216.37,,true
5200932366,320.16,,true
5200932367,208.32,,true
5200932368,208.32,,true
5200932369,238,,true
5200932370,208.32,,true
5200932371,208.32,,true
5200932372,216.37,,true
5200932373,208.32,,true
5200932374,208.32,,true
5200932375,238,,true
