Product StockKeepingUnit,Price (01s68000002Qj2IAAS) RON,Price (01s68000002Qj2IAAS) EUR,IsActive
5200868580,106.53,,true
5200868581,113.67,,true
5200868582,127.95,,true
5200868583,141.88,,true
5200868584,156.16,,true
5200868585,170.3,,true
5200868586,176.46,,true
5200868587,26.52,,true
5200868588,31.77,,true
5200868589,42.2,,true
5200868590,52.7,,true
5200868591,63.06,,true
5200868592,73.63,,true
5200868593,79.02,,true
5200868594,84.13,,true
5200868595,94.7,,true
5200868596,105.27,,true
5200868597,115.7,,true
5200868598,126.13,,true
5200868599,131.59,,true
5200868600,33.87,,true
5200868601,40.66,,true
5200868602,54.24,,true
5200868603,61.38,,true
5200868604,72.86,,true
5200868605,85.81,,true
5200868606,90.85,,true
5200868607,96.87,,true
5200885207,149.66,,true
5200885208,138.76,,true
5200885209,134.09,,true
5200885210,221.81,,true
5200885211,186.52,,true
5200885212,149.66,,true
5200885213,138.76,,true
5200885214,134.09,,true
5200885215,130.93,,true
5200885216,221.81,,true
5200885217,186.52,,true
5200885218,149.66,,true
5200885219,138.76,,true
5200885220,134.09,,true
5200885221,221.81,,true
5200885222,186.52,,true
5200885223,149.66,,true
5200885224,138.76,,true
5200885225,134.09,,true
5200885226,221.81,,true
5200885227,186.52,,true
5200885228,149.66,,true
5200885229,138.76,,true
5200885230,134.09,,true
5200885231,221.81,,true
5200885232,186.52,,true
5200885233,149.66,,true
5200885234,138.76,,true
5200885235,134.09,,true
5200868608,108.91,,true
5200868609,121.09,,true
5200868610,133.06,,true
5200868611,145.17,,true
5200868612,151.26,,true
5200868613,37.65,,true
5200868614,44.65,,true
5200868615,55.15,,true
5200868616,62.22,,true
5200868617,74.61,,true
5200868618,87,,true
5200868619,91.41,,true
5200868620,97.43,,true
5200868621,109.75,,true
5200868622,121.65,,true
5200868623,133.76,,true
5200868624,145.94,,true
5200868625,151.96,,true
5200868626,34.85,,true
5200868627,42.06,,true
5200868628,55.5,,true
5200868629,69.92,,true
5200868630,83.08,,true
5200868631,97.92,,true
5200868632,104.85,,true
5200868633,111.78,,true
5200868634,125.92,,true
5200868635,139.78,,true
5200868636,153.78,,true
5200868637,167.64,,true
5200885236,221.81,,true
5200885237,186.52,,true
5200885238,149.66,,true
5200885239,138.76,,true
5200885240,134.09,,true
5200885241,221.81,,true
5200885242,186.52,,true
5200885243,149.66,,true
5200885244,138.76,,true
5200885245,134.09,,true
5200885246,221.81,,true
5200885247,186.52,,true
5200885248,149.66,,true
5200885249,138.76,,true
5200885250,134.09,,true
5200885251,221.81,,true
5200885252,186.52,,true
5200885253,149.66,,true
5200885254,138.76,,true
5200885255,134.09,,true
5200885256,130.93,,true
5200885257,221.81,,true
5200885258,186.52,,true
5200885259,149.66,,true
5200885260,138.76,,true
5200885261,134.09,,true
5200885262,221.81,,true
5200885263,186.52,,true
5200885264,149.66,,true
5200868638,174.64,,true
5200868639,44.16,,true
5200868640,50.25,,true
5200868641,66.84,,true
5200868642,79.51,,true
5200868643,95.47,,true
5200868644,111.22,,true
5200868645,118.01,,true
5200868646,125.78,,true
5200868647,141.46,,true
5200868648,157.28,,true
5200868649,172.89,,true
5200868650,188.71,,true
5200868651,196.41,,true
5200868652,46.05,,true
5200868653,54.8,,true
5200868654,68.59,,true
5200868655,81.05,,true
5200868656,97.08,,true
5200868657,113.39,,true
5200868658,119.13,,true
5200868659,126.9,,true
5200868660,142.93,,true
5200868661,158.75,,true
5200868662,174.64,,true
5200868663,190.32,,true
5200868664,198.37,,true
5200868665,38.91,,true
5200868666,46.61,,true
5200868667,62.08,,true
5200885265,138.76,,true
5200885266,134.09,,true
5200885267,221.81,,true
5200885268,186.52,,true
5200885269,149.66,,true
5200885270,138.76,,true
5200885271,134.09,,true
5200885272,221.81,,true
5200885273,186.52,,true
5200885274,149.66,,true
5200885275,138.76,,true
5200885276,134.09,,true
5200885277,221.81,,true
5200885278,186.52,,true
5200885279,149.66,,true
5200885280,138.76,,true
5200885281,134.09,,true
5200885282,221.81,,true
5200885283,186.52,,true
5200885284,149.66,,true
5200885285,138.76,,true
5200885286,134.09,,true
5200885287,221.81,,true
5200885288,186.52,,true
5200885289,149.66,,true
5200885290,138.76,,true
5200885291,134.09,,true
5200885292,221.81,,true
5200885293,186.52,,true
5200868668,77.48,,true
5200868669,92.74,,true
5200868670,108.49,,true
5200868671,116.26,,true
5200868672,123.96,,true
5200868673,139.5,,true
5200868674,154.76,,true
5200868675,170.3,,true
5200868676,185.7,,true
5200868677,193.4,,true
5200868678,46.96,,true
5200868679,56.27,,true
5200868680,74.89,,true
5200868681,87.21,,true
5200868682,104.57,,true
5200868683,122.07,,true
5200868684,129.42,,true
5200868685,138.1,,true
5200868686,155.25,,true
5200868687,172.47,,true
5200868688,189.76,,true
5200868689,206.84,,true
5200868690,215.45,,true
5200868691,48.36,,true
5200868692,57.46,,true
5200868693,73.42,,true
5200868694,89.31,,true
5200868695,107.02,,true
5200868696,124.94,,true
5200868697,131.31,,true
5200885294,149.66,,true
5200885295,138.76,,true
5200885296,134.09,,true
5200885297,221.81,,true
5200885298,186.52,,true
5200885299,149.66,,true
5200885300,138.76,,true
5200885301,134.09,,true
5200885302,221.81,,true
5200885303,186.52,,true
5200885304,149.66,,true
5200885305,138.76,,true
5200885306,134.09,,true
5200885307,221.81,,true
5200885308,186.52,,true
5200885309,149.66,,true
5200885310,138.76,,true
5200885311,134.09,,true
5200885312,221.81,,true
5200885313,186.52,,true
5200885314,149.66,,true
5200885315,138.76,,true
5200885316,134.09,,true
5200885317,130.93,,true
5200885318,221.81,,true
5200885319,186.52,,true
5200885320,149.66,,true
5200885321,138.76,,true
5200885322,134.09,,true
5200868698,140.13,,true
5200868699,157.42,,true
5200868700,174.92,,true
5200868701,192.49,,true
5200868702,210.06,,true
5200868703,218.6,,true
5200868730,16.79,,true
5200868731,21.13,,true
5200868732,23.79,,true
5200868733,26.52,,true
5200868734,27.78,,true
5200868735,33.24,,true
5200868736,41.64,,true
5200868737,48.43,,true
5200868738,52.07,,true
5200868739,55.5,,true
5200868740,62.29,,true
5200868741,69.29,,true
5200868742,76.08,,true
5200868743,83.08,,true
5200868744,86.58,,true
5200868747,39.33,,true
5200868748,43.46,,true
5200868749,50.04,,true
5200868750,60.82,,true
5200868751,64.67,,true
5200868752,68.94,,true
5200868753,77.55,,true
5200868754,85.95,,true
5200868755,94.56,,true
5200885323,221.81,,true
5200885324,186.52,,true
5200885325,149.66,,true
5200885326,138.76,,true
5200885327,134.09,,true
5200885328,221.81,,true
5200885329,186.52,,true
5200885330,149.66,,true
5200885331,138.76,,true
5200885332,134.09,,true
5200885333,221.81,,true
5200885334,186.52,,true
5200885335,149.66,,true
5200885336,138.76,,true
5200885337,134.09,,true
5200885338,221.81,,true
5200885339,186.52,,true
5200885340,149.66,,true
5200885341,138.76,,true
5200885342,134.09,,true
5200885343,130.93,,true
5200885344,221.81,,true
5200885345,186.52,,true
5200885346,149.66,,true
5200885347,138.76,,true
5200885348,134.09,,true
5200885349,221.81,,true
5200885350,186.52,,true
5200885351,149.66,,true
5200868756,103.17,,true
5200868757,107.51,,true
5200868761,52,,true
5200868762,61.45,,true
5200868763,72.72,,true
5200868764,76.43,,true
5200868765,81.47,,true
5200868766,91.62,,true
5200868767,101.7,,true
5200868768,111.85,,true
5200868769,122,,true
5200868786,206.51,,true
5200873159,247.14,,true
5200874526,209.31,,true
5200874712,24.31,,true
5200874717,28.27,,true
5200874718,30.61,,true
5200874719,23.4,,true
5200874720,68.39,,true
5200874721,28.27,,true
5200874722,30.61,,true
5200874723,24.31,,true
5200874724,54.08,,true
5200874725,24.31,,true
5200874726,28.27,,true
5200874727,24.31,,true
5200874728,30.61,,true
5200874729,24.31,,true
5200874733,54.08,,true
5200874761,28.27,,true
5200874762,30.61,,true
5200885352,138.76,,true
5200885353,134.09,,true
5200885354,221.81,,true
5200885355,186.52,,true
5200885356,149.66,,true
5200885357,138.76,,true
5200885358,134.09,,true
5200885359,221.81,,true
5200885360,186.52,,true
5200885361,149.66,,true
5200885362,138.76,,true
5200885363,134.09,,true
5200885364,221.81,,true
5200885365,186.52,,true
5200885366,149.66,,true
5200885367,138.76,,true
5200885368,134.09,,true
5200885369,221.81,,true
5200885370,186.52,,true
5200885371,149.66,,true
5200885372,138.76,,true
5200885373,134.09,,true
5200885374,221.81,,true
5200885375,186.52,,true
5200885376,149.66,,true
5200885377,138.76,,true
5200885378,134.09,,true
5200885379,221.81,,true
5200885380,186.52,,true
5200945406,221.2,,true
5200945407,177.2,,true
5200945408,142.18,,true
5200945409,131.82,,true
5200945410,127.38,,true
5200945411,221.2,,true
5200945412,177.2,,true
5200945413,142.18,,true
5200945414,131.82,,true
5200945415,127.38,,true
5200945416,221.2,,true
5200945417,177.2,,true
5200945418,142.18,,true
5200945419,131.82,,true
5200945420,127.38,,true
5200945421,221.2,,true
5200945422,177.2,,true
5200945423,142.18,,true
5200945424,131.82,,true
5200945425,127.38,,true
5200945426,124.38,,true
5200945427,221.2,,true
5200945428,177.2,,true
5200945429,142.18,,true
5200945430,131.82,,true
5200945431,127.38,,true
5200945432,221.2,,true
5200945433,177.2,,true
5200945434,142.18,,true
5200945435,131.82,,true
5200945436,127.38,,true
5200945437,221.2,,true
5200945438,177.2,,true
5200945439,142.18,,true
5200945440,131.82,,true
5200945441,127.38,,true
5200945442,221.2,,true
5200945443,177.2,,true
5200945444,142.18,,true
5200945445,131.82,,true
5200945446,127.38,,true
5200945447,221.2,,true
5200945448,177.2,,true
5200945449,142.18,,true
5200945450,131.82,,true
5200945451,127.38,,true
5200945535,127.38,,true
5200945762,124.38,,true
5200945785,38.75,7.81,true
5200945806,142.18,,true
5200945807,127.38,,true
5200945810,479.49,,true
5200945902,663.76,,true
5200946019,131.82,,true
5200946020,170.02,,true
5200946045,432.01,,true
5200946062,72.92,,true
5200946075,124.38,,true
5200946084,142.18,,true
5200946086,127.38,,true
5200946118,177.2,,true
5200946119,131.82,,true
5200946189,221.2,,true
5200946190,72.92,,true
5200946191,142.18,,true
5200946192,221.2,,true
5200946237,127.38,,true
5200946238,202.54,,true
5200946253,144.4,29.09,true
5200946270,142.18,,true
5200946316,142.18,,true
5200946318,72.92,,true
5200946336,353.66,,true
5200946352,124.38,,true
5200946404,127.38,,true
5200946456,170.02,,true
5200946457,170.02,,true
5200946458,170.02,,true
5200946459,170.02,,true
5200946460,170.02,,true
5200946461,170.02,,true
5200946462,170.02,,true
5200946463,170.02,,true
5200946464,170.02,,true
5200946465,170.02,,true
5200946466,170.02,,true
5200946467,170.02,,true
5200946468,170.02,,true
5200946469,170.02,,true
5200946470,170.02,,true
5200946471,170.02,,true
5200946472,170.02,,true
5200946473,170.02,,true
5200946474,170.02,,true
5200946475,170.02,,true
5200946476,170.02,,true
5200946477,170.02,,true
5200946478,170.02,,true
5200946479,170.02,,true
5200946480,170.02,,true
5200946481,170.02,,true
5200946482,170.02,,true
5200946483,170.02,,true
5200946484,170.02,,true
5200946485,170.02,,true
5200946486,72.92,,true
5200946487,72.92,,true
5200946488,72.92,,true
5200946489,72.92,,true
5200946490,72.92,,true
5200946491,72.92,,true
5200946492,72.92,,true
5200946493,72.92,,true
5200946494,72.92,,true
5200946495,72.92,,true
5200946496,72.92,,true
5200946497,72.92,,true
5200946498,72.92,,true
5200946499,72.92,,true
5200946500,72.92,,true
5200946501,72.92,,true
5200946502,72.92,,true
5200946503,72.92,,true
5200946504,72.92,,true
5200946505,72.92,,true
5200946506,72.92,,true
5200946507,72.92,,true
5200946508,72.92,,true
5200946509,72.92,,true
5200946510,72.92,,true
5200946511,72.92,,true
5200946512,72.92,,true
5200946513,72.92,,true
5200946514,72.92,,true
5200946515,72.92,,true
5200946549,131.82,,true
5200946583,278.93,,true
5200946592,142.18,,true
5200946594,170.02,,true
5200946634,131.82,,true
5200946646,142.18,,true
5200946647,72.92,,true
5200946767,124.38,,true
5200946775,663.76,,true
5200946776,425.24,,true
5200946797,479.49,,true
5200946798,142.18,,true
5200946801,127.38,,true
5200946819,131.82,,true
5200946876,142.18,,true
5200946877,170.02,,true
5200946892,202.54,,true
5200946947,124.38,,true
5200946948,72.92,,true
5200946949,131.82,,true
5200946950,124.38,,true
5200946967,479.49,,true
5200946982,21.58,4.35,true
5200888368,234.77,,true
5200888369,234.77,,true
5200888370,276.59,,true
5200888371,234.77,,true
5200888372,234.77,,true
5200888373,234.77,,true
5200888374,215.78,,true
5200888375,211.23,,true
5200888376,334.57,,true
5200888377,211.23,,true
5200888378,276.59,,true
5200888379,234.77,,true
5200888380,234.77,,true
5200888381,276.59,,true
5200888382,211.23,,true
5200888383,334.57,,true
5200888384,211.23,,true
5200888385,211.23,,true
5200888386,234.77,,true
5200888387,234.77,,true
5200888656,149.66,,true
5200888991,846.16,,true
5200888995,741.72,,true
5200889430,14.34,,true
5200889431,18.4,,true
5200889432,24.49,,true
5200889433,28.13,,true
5200889434,36.67,,true
5200889435,42.69,,true
5200887140,219.02,,true
5200887141,211.81,,true
5200887142,206.23,,true
5200887143,278.93,,true
5200887144,247.14,,true
5200887145,219.02,,true
5200887146,211.81,,true
5200887147,206.23,,true
5200887148,278.93,,true
5200887149,247.14,,true
5200887150,219.02,,true
5200887151,211.81,,true
5200887152,206.23,,true
5200887153,202.54,,true
5200887154,202.54,,true
5200887155,278.93,,true
5200887156,247.14,,true
5200887157,219.02,,true
5200887158,211.81,,true
5200887159,206.23,,true
5200887160,278.93,,true
5200887161,247.14,,true
5200887162,219.02,,true
5200887163,211.81,,true
5200887164,206.23,,true
5200887165,278.93,,true
5200887166,247.14,,true
5200887167,219.02,,true
5200887904,215.78,,true
5200887905,215.78,,true
5200887906,211.23,,true
5200887907,234.77,,true
5200887908,215.78,,true
5200887909,334.57,,true
5200887910,211.23,,true
5200887911,334.57,,true
5200887912,234.77,,true
5200887913,276.59,,true
5200887914,334.57,,true
5200887915,276.59,,true
5200887916,276.59,,true
5200887917,215.78,,true
5200887918,215.78,,true
5200887919,211.23,,true
5200887920,215.78,,true
5200887921,276.59,,true
5200887922,215.78,,true
5200887923,215.78,,true
5200887924,234.77,,true
5200887925,211.23,,true
5200887926,234.77,,true
5200887927,211.23,,true
5200887928,334.57,,true
5200887929,276.59,,true
5200887930,234.77,,true
5200887931,276.59,,true
5200887932,334.57,,true
5200889436,45.77,,true
5200889437,48.92,,true
5200889438,54.87,,true
5200889439,60.96,,true
5200889440,66.98,,true
5200889441,73.07,,true
5200889442,76.08,,true
5200889445,44.44,,true
5200889446,54.87,,true
5200889447,64.11,,true
5200889448,67.33,,true
5200889449,71.6,,true
5200889450,80.7,,true
5200889451,89.52,,true
5200889452,98.34,,true
5200889453,107.37,,true
5200889454,111.78,,true
5200889810,73.57,14.82,true
5200891273,92.1,18.55,true
5200892812,9.35,,true
5200892814,4.78,,true
5200892819,11.95,,true
5200892821,13.78,,true
5200892823,14.95,,true
5200892825,15.8,,true
5200892827,17.74,,true
5200892829,19.76,,true
5200887168,211.81,,true
5200887169,206.23,,true
5200887170,278.93,,true
5200887171,247.14,,true
5200887172,219.02,,true
5200887173,211.81,,true
5200887174,206.23,,true
5200887175,278.93,,true
5200887176,247.14,,true
5200887177,219.02,,true
5200887178,211.81,,true
5200887179,206.23,,true
5200887180,278.93,,true
5200887181,247.14,,true
5200887182,219.02,,true
5200887183,211.81,,true
5200887184,206.23,,true
5200887185,278.93,,true
5200887186,247.14,,true
5200887187,219.02,,true
5200887188,211.81,,true
5200887189,206.23,,true
5200887190,278.93,,true
5200887191,247.14,,true
5200887192,219.02,,true
5200887193,211.81,,true
5200887194,206.23,,true
5200887195,202.54,,true
5200887933,211.23,,true
5200887934,334.57,,true
5200887935,234.77,,true
5200887936,276.59,,true
5200887937,334.57,,true
5200887938,206.51,,true
5200887939,211.23,,true
5200887940,211.23,,true
5200887941,215.78,,true
5200887942,211.23,,true
5200887943,211.23,,true
5200887944,334.57,,true
5200887945,334.57,,true
5200887946,215.78,,true
5200887947,276.59,,true
5200887948,211.23,,true
5200887949,334.57,,true
5200887950,234.77,,true
5200887951,215.78,,true
5200887952,334.57,,true
5200887953,334.57,,true
5200887954,276.59,,true
5200887955,276.59,,true
5200887956,206.51,,true
5200887957,234.77,,true
5200887958,334.57,,true
5200887959,211.23,,true
5200887960,211.23,,true
5200887961,211.23,,true
5200893012,42.64,8.59,true
5200893016,52.51,10.58,true
5200893197,51.48,,true
5200893495,370.82,74.69,true
5200896272,204.11,,true
5200896755,297.05,,true
5200896902,533.78,107.51,true
5200897217,204.11,,true
5200897219,204.11,,true
5200897220,204.11,,true
5200898601,204.11,,true
5200898621,1392.38,,true
5200898686,204.11,,true
5200898687,343,,true
5200898877,58.16,,true
5200899371,76.76,,true
5200899372,76.76,,true
5200899374,76.76,,true
5200899376,76.76,,true
5200899378,76.76,,true
5200899379,76.76,,true
5200899380,76.76,,true
5200899382,76.76,,true
5200899384,76.76,,true
5200899386,76.76,,true
5200899387,76.76,,true
5200887196,278.93,,true
5200887197,247.14,,true
5200887198,219.02,,true
5200887199,211.81,,true
5200887200,206.23,,true
5200887201,278.93,,true
5200887202,247.14,,true
5200887203,219.02,,true
5200887204,211.81,,true
5200887205,206.23,,true
5200887206,278.93,,true
5200887207,247.14,,true
5200887208,219.02,,true
5200887209,211.81,,true
5200887210,206.23,,true
5200887211,278.93,,true
5200887212,247.14,,true
5200887213,219.02,,true
5200887214,211.81,,true
5200887215,206.23,,true
5200887216,202.54,,true
5200887217,278.93,,true
5200887218,247.14,,true
5200887219,219.02,,true
5200887220,211.81,,true
5200887221,206.23,,true
5200887222,278.93,,true
5200887223,247.14,,true
5200887962,206.51,,true
5200887963,206.51,,true
5200887964,215.78,,true
5200887965,215.78,,true
5200887966,334.57,,true
5200887967,215.78,,true
5200887968,215.78,,true
5200887969,334.57,,true
5200887970,215.78,,true
5200887971,276.59,,true
5200887972,334.57,,true
5200887973,234.77,,true
5200887974,211.23,,true
5200887975,334.57,,true
5200887976,211.23,,true
5200887977,211.23,,true
5200887978,215.78,,true
5200887979,211.23,,true
5200887980,276.59,,true
5200887981,334.57,,true
5200887982,215.78,,true
5200887983,211.23,,true
5200887984,215.78,,true
5200887985,215.78,,true
5200887986,234.77,,true
5200887987,334.57,,true
5200887988,276.59,,true
5200887989,334.57,,true
5200887990,206.51,,true
5200899390,76.76,,true
5200899391,76.76,,true
5200899392,76.76,,true
5200899393,76.76,,true
5200899399,178.97,,true
5200899408,178.97,,true
5200899409,178.97,,true
5200899410,178.97,,true
5200899414,178.97,,true
5200899419,178.97,,true
5200899420,178.97,,true
5200899421,178.97,,true
5200899422,178.97,,true
5200899424,178.97,,true
5200899428,178.97,,true
5200899431,178.97,,true
5200899433,178.97,,true
5200899437,178.97,,true
5200899438,178.97,,true
5200899460,218.39,43.99,true
5200899888,134.09,,true
5200899889,134.09,,true
5200900130,29.02,,true
5200901307,217.14,,true
5200902010,158.38,,true
5200902145,814.1,,true
5200904984,168.78,,true
5200905020,55.36,,true
5200905026,6.86,,true
5200887224,219.02,,true
5200887225,211.81,,true
5200887226,206.23,,true
5200887227,278.93,,true
5200887228,247.14,,true
5200887229,219.02,,true
5200887230,211.81,,true
5200887231,206.23,,true
5200887232,278.93,,true
5200887233,247.14,,true
5200887234,219.02,,true
5200887235,211.81,,true
5200887236,206.23,,true
5200887237,278.93,,true
5200887238,247.14,,true
5200887239,219.02,,true
5200887240,211.81,,true
5200887241,206.23,,true
5200887242,247.14,,true
5200887243,219.02,,true
5200887244,211.81,,true
5200887245,206.23,,true
5200887246,278.93,,true
5200887247,247.14,,true
5200887248,219.02,,true
5200887249,211.81,,true
5200887250,206.23,,true
5200887251,278.93,,true
5200887991,234.77,,true
5200887992,215.78,,true
5200887993,211.23,,true
5200887994,276.59,,true
5200887995,215.78,,true
5200887996,211.23,,true
5200887997,234.77,,true
5200887998,234.77,,true
5200887999,211.23,,true
5200888000,276.59,,true
5200888001,211.23,,true
5200888002,211.23,,true
5200888003,234.77,,true
5200888004,234.77,,true
5200888005,334.57,,true
5200888006,276.59,,true
5200888007,276.59,,true
5200888008,276.59,,true
5200888009,276.59,,true
5200888010,215.78,,true
5200888011,276.59,,true
5200888012,234.77,,true
5200888013,211.23,,true
5200888014,334.57,,true
5200888015,215.78,,true
5200888016,276.59,,true
5200888017,215.78,,true
5200888018,334.57,,true
5200888019,334.57,,true
5200905046,10.09,,true
5200905661,6.57,1.32,true
5200905662,13.14,2.65,true
5200905663,39.41,7.94,true
5200905955,120.81,24.33,true
5200905998,690.24,139.03,true
5200906073,178.97,,true
5200906074,221.81,,true
5200906075,186.52,,true
5200906076,149.66,,true
5200906077,138.76,,true
5200906078,134.09,,true
5200906079,130.93,,true
5200906080,278.93,,true
5200906081,247.14,,true
5200906082,219.02,,true
5200906084,211.81,,true
5200906085,206.23,,true
5200906086,202.54,,true
5200906087,297.05,,true
5200906088,226.41,,true
5200906089,216.98,,true
5200906090,216.64,,true
5200906091,209.31,,true
5200906092,204.11,,true
5200906093,334.57,,true
5200887252,247.14,,true
5200887253,219.02,,true
5200887254,211.81,,true
5200887255,206.23,,true
5200887256,278.93,,true
5200887257,247.14,,true
5200887258,219.02,,true
5200887259,211.81,,true
5200887260,206.23,,true
5200887261,278.93,,true
5200887262,247.14,,true
5200887263,219.02,,true
5200887264,211.81,,true
5200887265,206.23,,true
5200887266,202.54,,true
5200887267,278.93,,true
5200887268,247.14,,true
5200887269,219.02,,true
5200887270,211.81,,true
5200887271,206.23,,true
5200887272,278.93,,true
5200887273,247.14,,true
5200887274,219.02,,true
5200887275,211.81,,true
5200887276,206.23,,true
5200887277,278.93,,true
5200887278,247.14,,true
5200887279,219.02,,true
5200888020,215.78,,true
5200888021,276.59,,true
5200888022,211.23,,true
5200888023,276.59,,true
5200888024,276.59,,true
5200888025,234.77,,true
5200888026,234.77,,true
5200888027,276.59,,true
5200888028,334.57,,true
5200888029,234.77,,true
5200888030,234.77,,true
5200888031,211.23,,true
5200888032,215.78,,true
5200888033,215.78,,true
5200888034,276.59,,true
5200888035,211.23,,true
5200888036,334.57,,true
5200888037,215.78,,true
5200888038,334.57,,true
5200888039,211.23,,true
5200888040,276.59,,true
5200888041,211.23,,true
5200888042,234.77,,true
5200888043,234.77,,true
5200888044,334.57,,true
5200888045,334.57,,true
5200888046,234.77,,true
5200888047,334.57,,true
5200888048,215.78,,true
5200886832,219.02,,true
5200886833,211.81,,true
5200886834,206.23,,true
5200886835,278.93,,true
5200886836,247.14,,true
5200886837,219.02,,true
5200886838,211.81,,true
5200886839,206.23,,true
5200886840,278.93,,true
5200886841,247.14,,true
5200886842,219.02,,true
5200886843,211.81,,true
5200886844,206.23,,true
5200886845,202.54,,true
5200886846,202.54,,true
5200886847,278.93,,true
5200886848,247.14,,true
5200886849,219.02,,true
5200886850,211.81,,true
5200886851,206.23,,true
5200886852,278.93,,true
5200886853,247.14,,true
5200886854,219.02,,true
5200886855,211.81,,true
5200886856,206.23,,true
5200886857,278.93,,true
5200886858,247.14,,true
5200886859,219.02,,true
5200887280,211.81,,true
5200887281,206.23,,true
5200887282,278.93,,true
5200887283,247.14,,true
5200887284,219.02,,true
5200887285,211.81,,true
5200887286,206.23,,true
5200887287,278.93,,true
5200887288,247.14,,true
5200887289,219.02,,true
5200887290,211.81,,true
5200887291,206.23,,true
5200887292,278.93,,true
5200887293,247.14,,true
5200887294,219.02,,true
5200887295,211.81,,true
5200887296,206.23,,true
5200887297,278.93,,true
5200887298,247.14,,true
5200887299,219.02,,true
5200887300,211.81,,true
5200887301,206.23,,true
5200887302,278.93,,true
5200887303,247.14,,true
5200887304,219.02,,true
5200887305,211.81,,true
5200887306,206.23,,true
5200887307,202.54,,true
5200887593,211.23,,true
5200887594,276.59,,true
5200887595,215.78,,true
5200887596,215.78,,true
5200887597,211.23,,true
5200887598,234.77,,true
5200887599,215.78,,true
5200887600,334.57,,true
5200887601,211.23,,true
5200887602,334.57,,true
5200887603,234.77,,true
5200887604,276.59,,true
5200887605,334.57,,true
5200887606,276.59,,true
5200887607,276.59,,true
5200887608,215.78,,true
5200887609,215.78,,true
5200887610,211.23,,true
5200887611,215.78,,true
5200887612,276.59,,true
5200887613,215.78,,true
5200888049,334.57,,true
5200888050,276.59,,true
5200888051,276.59,,true
5200888052,211.23,,true
5200888053,215.78,,true
5200888054,211.23,,true
5200888055,215.78,,true
5200888056,234.77,,true
5200888057,276.59,,true
5200888058,211.23,,true
5200888059,234.77,,true
5200888060,234.77,,true
5200888061,276.59,,true
5200888062,234.77,,true
5200888063,234.77,,true
5200888064,234.77,,true
5200888065,215.78,,true
5200888066,211.23,,true
5200888067,334.57,,true
5200888068,211.23,,true
5200888069,276.59,,true
5200888070,234.77,,true
5200888071,234.77,,true
5200888072,276.59,,true
5200888073,211.23,,true
5200888074,334.57,,true
5200888075,211.23,,true
5200888076,211.23,,true
5200888077,234.77,,true
5200886860,211.81,,true
5200886861,206.23,,true
5200886862,278.93,,true
5200886863,247.14,,true
5200886864,219.02,,true
5200886865,211.81,,true
5200886866,206.23,,true
5200886867,278.93,,true
5200886868,247.14,,true
5200886869,219.02,,true
5200886870,211.81,,true
5200886871,206.23,,true
5200886872,278.93,,true
5200886873,247.14,,true
5200886874,219.02,,true
5200886875,211.81,,true
5200886876,206.23,,true
5200886877,278.93,,true
5200886878,247.14,,true
5200886879,219.02,,true
5200886880,211.81,,true
5200886881,206.23,,true
5200886882,278.93,,true
5200886883,247.14,,true
5200886884,219.02,,true
5200886885,211.81,,true
5200886886,206.23,,true
5200886887,202.54,,true
5200887308,278.93,,true
5200887309,247.14,,true
5200887310,219.02,,true
5200887311,211.81,,true
5200887312,206.23,,true
5200887313,278.93,,true
5200887314,247.14,,true
5200887315,219.02,,true
5200887316,211.81,,true
5200887317,206.23,,true
5200887318,278.93,,true
5200887319,247.14,,true
5200887320,219.02,,true
5200887321,211.81,,true
5200887322,206.23,,true
5200887323,278.93,,true
5200887324,247.14,,true
5200887325,219.02,,true
5200887326,211.81,,true
5200887327,206.23,,true
5200887328,278.93,,true
5200887329,247.14,,true
5200887330,219.02,,true
5200887331,211.81,,true
5200887332,206.23,,true
5200887333,278.93,,true
5200887334,247.14,,true
5200887335,219.02,,true
5200887614,215.78,,true
5200887615,234.77,,true
5200887616,211.23,,true
5200887617,234.77,,true
5200887618,211.23,,true
5200887619,334.57,,true
5200887620,276.59,,true
5200887621,234.77,,true
5200887622,276.59,,true
5200887623,334.57,,true
5200887624,211.23,,true
5200887625,334.57,,true
5200887626,234.77,,true
5200887627,276.59,,true
5200887628,334.57,,true
5200887629,206.51,,true
5200887630,211.23,,true
5200887631,211.23,,true
5200887632,215.78,,true
5200887633,211.23,,true
5200887634,211.23,,true
5200887635,334.57,,true
5200887636,334.57,,true
5200887637,215.78,,true
5200887638,276.59,,true
5200887639,211.23,,true
5200887640,334.57,,true
5200887641,234.77,,true
5200887642,215.78,,true
5200888078,234.77,,true
5200888079,206.51,,true
5200888080,276.59,,true
5200888081,234.77,,true
5200888082,211.23,,true
5200888083,334.57,,true
5200888084,276.59,,true
5200888085,234.77,,true
5200888086,276.59,,true
5200888087,211.23,,true
5200888088,215.78,,true
5200888089,215.78,,true
5200888090,215.78,,true
5200888091,234.77,,true
5200888092,211.23,,true
5200888093,334.57,,true
5200888094,276.59,,true
5200888095,215.78,,true
5200888096,211.23,,true
5200888097,334.57,,true
5200888098,334.57,,true
5200888099,215.78,,true
5200888100,276.59,,true
5200888101,276.59,,true
5200888102,206.51,,true
5200888103,276.59,,true
5200888104,215.78,,true
5200888105,234.77,,true
5200888106,234.77,,true
5200886888,278.93,,true
5200886889,247.14,,true
5200886890,219.02,,true
5200886891,211.81,,true
5200886892,206.23,,true
